Id,Id2,Geography,total_households,%_household_income_less_10_000,%_household_income_10_000_14_999,%_income_15_000_24_999,%_household_income_25_000_34_999,%_household_income_35_000_49_999,%_household_income_50_000_74_999,%_household_income_75_000_99_999,%_household_income_100_000_149_999,%_household_income_150_000_199_999,%_household_income_200_000_plus,household_income_median,household_income_mean,education_total_population,education_total_pop_high_school,education_total_pop_ged,education_total_pop_associates,education_total_pop_bachelors,education_total_pop_masters,education_total_pop_prof_degree,education_total_pop_doctorate,race_total_population,race_total_black_alone,race_total_black_alone,race_total_am_indian_alaskan_native_alone,race_total_asian_alone,race_total_native_hawaiian_other_pacific_islander_alone,race_total_some_other_race_alone,race_total_two_or_more_races,occupancy_total_population,occupancy_total_owner_occupied,occupancy_total_renter_occupied,insurance_percent,all_below_poverty_level_percent,hisporigin_total,hisporigin_not_hisp_or_latino,hisporigin_hisp_or_latino,median_gross_rent_as_%_of_household_income
1400000US36081033000,36081033000,"Census Tract 330, Queens County, New York",1864,1.9,2.3,5.7,9.4,10,20.4,14.9,21.5,9.5,4.4,75833,87904,4613,1052,461,733,750,212,50,0,6921,144,6320,9,61,0,264,123,6907,5259,1648,3.8,6.6,6921,6233,688,33.8
1400000US36081033100,36081033100,"Census Tract 331, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-
1400000US36081033401,36081033401,"Census Tract 334.01, Queens County, New York",1021,7.3,3.4,5.4,2.8,10.9,20.7,13.7,23.7,8.9,3.1,74542,81969,2354,687,124,198,332,169,19,5,3645,73,3342,0,41,0,168,21,3645,2315,1330,10,10.4,3645,3379,266,28.5
1400000US36081033402,36081033402,"Census Tract 334.02, Queens County, New York",6170,6.7,4.8,10.6,10.4,17.6,23.6,11.7,12.7,1.6,0.4,49873,57135,10035,2458,647,803,1730,678,0,68,13204,273,12253,46,258,0,318,56,13204,2074,11130,6.3,7.6,13204,12259,945,26.2
1400000US36081033700,36081033700,"Census Tract 337, Queens County, New York",871,10.7,7.1,8.6,2.4,7.9,18,9.3,23.4,8,4.5,69967,82656,2223,777,42,63,321,48,53,0,3238,1007,9,0,695,0,1527,0,3238,1719,1519,22,15.8,3238,792,2446,46.2
1400000US36081033900,36081033900,"Census Tract 339, Queens County, New York",1108,7.4,3.9,13.4,11.9,3.7,16.8,14.8,17.5,10.2,0.4,68813,71565,2102,605,160,180,269,170,8,89,3016,1077,110,0,520,0,1132,177,3016,1719,1297,16.1,10.9,3016,1030,1986,50.0+
1400000US36081034700,36081034700,"Census Tract 347, Queens County, New York",997,9.3,0.8,9.4,17.1,11.6,20.9,12.2,10.2,5.6,2.8,51367,71155,2310,791,65,241,220,92,22,5,3470,1224,446,23,478,0,1217,82,3313,1522,1791,18,13.7,3470,1246,2224,41.1
1400000US36081035100,36081035100,"Census Tract 351, Queens County, New York",1522,8,1.7,8.6,12,18.1,17.2,12.9,12.1,7.2,2.2,55000,69077,2965,1043,16,195,470,279,73,18,4178,1270,261,0,787,0,1703,157,4178,2673,1505,19.2,7.4,4178,1448,2730,42.1
1400000US36081035200,36081035200,"Census Tract 352, Queens County, New York",798,4.9,1.5,1.9,12.5,10,13,15.3,25.3,8.4,7.1,84167,92749,1959,482,87,183,307,105,0,5,3073,176,2763,0,27,0,53,54,3056,2214,842,7.4,10.4,3073,2854,219,45.4
1400000US36081035300,36081035300,"Census Tract 353, Queens County, New York",725,10.3,6.6,11.7,11.3,15.9,8.8,17.8,12,2.6,2.9,45880,60517,1706,599,84,107,124,39,0,0,2541,546,320,0,156,0,1435,84,2541,1271,1270,25.4,20.6,2541,537,2004,47.8
1400000US36081035700,36081035700,"Census Tract 357, Queens County, New York",1177,14.9,1.3,10,6.6,13.1,11.6,15.1,19,8.4,0,62031,68534,3119,1091,70,334,428,116,7,0,4061,1000,1496,0,569,0,774,222,3430,2021,1409,14.4,16.1,4061,2665,1396,32.8
1400000US36081035800,36081035800,"Census Tract 358, Queens County, New York",1244,2,6.8,12.6,8.7,3.8,13.5,11.3,21.5,11.1,8.8,80345,90372,2782,700,84,278,463,218,16,1,4120,164,3804,0,0,0,121,31,4109,2549,1560,9.2,13.3,4120,3799,321,40
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",684,12.1,1.6,13,6.9,20.5,22.7,5.3,15.6,0.7,1.6,44900,57022,1880,737,53,57,173,74,29,2,2813,474,569,0,120,0,1509,141,2805,794,2011,19.6,17.7,2813,732,2081,49
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",547,8.6,1.6,7.5,9.7,18.3,23.2,21.2,5.1,2.2,2.6,53807,59962,1274,534,50,95,110,44,10,0,1960,211,284,0,146,0,1284,35,1960,707,1253,16.9,24.2,1960,472,1488,33.8
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",849,2.7,7.4,8.1,14.6,19.1,19,13.1,10.6,4,1.4,48350,62710,2212,1116,24,51,134,34,19,0,3650,914,689,24,179,0,1833,11,3650,1426,2224,23.3,20,3650,859,2791,44.2
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",957,8.5,10.3,7.9,3.9,9.7,11,16,21.4,7.8,3.4,70662,77914,2128,526,80,215,292,200,26,0,3058,77,2765,0,138,0,15,63,3058,2166,892,8.7,13,3058,2886,172,35.4
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",749,9.5,5.7,5.9,13.4,11.7,19.8,11.2,15.8,7.1,0,58250,65720,1818,632,60,150,234,88,5,10,2567,607,937,0,271,0,664,88,2567,1582,985,15,18.8,2567,1322,1245,50.0+
1400000US36081036800,36081036800,"Census Tract 368, Queens County, New York",805,0.7,5.5,3,8.8,7.1,23.4,18.3,22.5,6.5,4.3,76359,84790,1800,503,68,198,311,125,6,5,2673,45,2444,0,0,0,75,109,2673,2091,582,10.7,4.6,2673,2384,289,27.1
1400000US36081037100,36081037100,"Census Tract 371, Queens County, New York",453,6.8,1.1,15.7,5.7,15.2,17.2,7.9,21.9,5.5,2.9,59602,73874,950,210,1,59,250,55,0,0,1404,277,361,2,267,0,458,39,1390,968,422,8.5,21.7,1404,710,694,39.8
1400000US36081037300,36081037300,"Census Tract 373, Queens County, New York",666,5.1,2.7,6.9,15.6,24.2,11.9,11.1,14.3,2.3,6,46694,75850,1603,544,13,97,177,92,11,7,2586,467,293,0,392,0,1310,124,2586,1107,1479,13.2,12.2,2586,827,1759,48.3
1400000US36081037500,36081037500,"Census Tract 375, Queens County, New York",911,4.8,3.4,6.8,8.3,25.1,13.5,12.6,18.9,2.5,4,53050,69911,2843,929,45,111,219,71,24,0,4321,2295,201,37,206,0,1516,66,4321,919,3402,32.7,19.5,4321,424,3897,35.9
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",1936,2.8,5.4,4.5,12.2,7.6,22.6,15.3,15.7,9.2,4.8,72689,85979,4207,927,97,516,512,441,13,10,6422,53,5784,50,206,0,262,67,6422,4984,1438,6.8,6,6422,6121,301,43.2
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",768,4,0.8,7.2,10.7,15.8,22.4,18.9,10.9,4.8,4.6,64545,76475,2290,546,97,79,121,37,0,0,3566,1112,485,0,99,0,1776,94,3566,1205,2361,42.9,13.5,3566,476,3090,30.4
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",1331,4.4,2.7,15.1,8.8,9.7,18.9,18.5,16.7,4.7,0.7,60239,67643,4277,1290,111,108,184,89,18,31,7184,2694,365,0,837,12,3078,198,7181,1632,5549,30,19.3,7184,688,6496,36.9
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",1675,4.5,8.1,11.1,13.8,13.6,20.8,11,13.3,2.3,1.5,48933,59148,4484,1517,91,189,323,95,37,0,7089,2890,1093,93,391,0,2190,432,6983,1964,5019,29.8,25.2,7089,1421,5668,38.3
1400000US36081038301,36081038301,"Census Tract 383.01, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-
1400000US36081038302,36081038302,"Census Tract 383.02, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",711,1.4,2.7,12.8,2.5,11.1,21.7,16.3,18.7,9.3,3.5,73385,85122,1613,431,89,235,205,51,10,19,2428,28,2232,0,94,0,67,7,2395,1554,841,7.8,10.3,2428,2303,125,28
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",945,3.9,5.7,7.9,10.5,11.6,18.6,12.5,16.6,7.1,5.5,64550,84995,2092,754,86,239,247,144,10,0,3013,87,2608,0,53,0,100,165,3013,1969,1044,9.9,10.6,3013,2729,284,38.7
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",506,1,0,7.3,4.2,8.3,23.7,14.6,11.5,17.6,11.9,89167,111311,1217,291,87,40,253,134,15,0,1781,59,1643,0,40,0,20,19,1781,1531,250,7.9,2.1,1781,1694,87,26.5
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",890,2.4,7.9,5.2,11.2,19,29,11,7.4,4.8,2.1,52378,62602,2394,701,34,92,186,56,0,0,4014,2279,308,87,120,0,1135,85,3961,499,3462,31.5,11.9,4014,582,3432,31.1
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",409,4.2,0,5.9,6.6,11.5,11.7,18.6,25.4,9.8,6.4,82396,94774,975,210,28,118,162,151,10,0,1333,14,1240,0,0,0,13,66,1333,1119,214,8.5,5.7,1333,1259,74,32.8
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",1677,3.7,2.4,14,11.7,15.6,21,12.8,9,6.1,3.6,52132,69930,4651,1422,154,249,340,103,10,10,7637,2825,219,37,1028,0,3411,117,7637,1371,6266,34.2,18,7637,1100,6537,40.2
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",433,2.3,3.5,0,15.5,5.1,7.6,15.5,35.6,6.5,8.5,100893,108813,1209,310,64,100,163,107,26,15,1811,0,1721,0,48,0,7,35,1811,1506,305,9,14.8,1811,1778,33,27.9
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",1625,3.8,3.6,12.7,13.9,18.2,13.8,12.8,14.7,5.2,1.4,47386,64976,4428,1421,167,149,317,55,9,0,7716,2777,287,24,923,0,3629,76,7716,1368,6348,31.1,25.7,7716,1099,6617,40.5
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",1297,4.7,4.3,10.4,9.9,14.6,16.5,17.3,15.6,1.5,5.2,65329,80029,2916,692,158,335,338,98,22,0,4415,67,3871,9,92,0,202,174,4415,2774,1641,7.5,10.6,4415,4120,295,34.1
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",766,4.8,9.9,7.6,8.7,26.4,19.7,7.6,9,5,1.3,48100,57416,2121,750,59,45,43,33,0,0,3350,1725,139,12,107,0,1354,13,3350,233,3117,38.5,21.1,3350,125,3225,41.2
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",1967,4.4,5.9,17.4,11.7,16,15.3,17.4,8.4,3.5,0,45761,55552,5611,1915,81,340,181,52,0,5,8990,2303,494,59,452,0,5507,175,8990,1295,7695,35.2,20.8,8990,959,8031,35.3
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",1195,3,6.6,18.5,4.5,18.9,24.9,9,11.5,2.3,0.7,48348,55856,3668,725,86,117,211,79,9,0,5338,1708,279,71,599,0,2271,410,5338,1360,3978,31.1,26.2,5338,858,4480,38.7
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",890,2.8,3.1,8.9,15.8,14.8,17.4,18.3,11.7,7.1,0,60058,66207,2638,807,53,89,209,58,0,13,4108,1715,112,66,666,0,1528,21,4108,1278,2830,30.7,20.9,4108,754,3354,41.1
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",946,5.1,2.2,8,18.1,20.7,17.4,8.1,15.4,4,0.8,48545,61654,2786,823,34,94,176,18,0,0,4614,1604,56,0,1021,0,1738,195,4614,1406,3208,23.1,22.5,4614,1132,3482,45.9
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",1312,8.2,9,6.7,4,21.4,16.2,15.6,9.6,6.5,2.9,51190,67521,2925,687,340,195,313,125,30,0,4279,150,3318,0,117,0,599,95,4274,2480,1794,16.1,16.9,4279,3512,767,36.3
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",1089,8.4,6.7,14.1,10.6,21.9,17.7,11.6,3.4,3.6,2,44659,54108,2635,908,117,200,259,20,0,0,4278,2527,145,0,345,0,1197,64,4266,936,3330,20.8,23.4,4278,989,3289,41.1
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",702,5.3,1.4,4,6,12.1,15.4,9.4,24.4,8.1,14,85455,111970,1678,290,23,128,434,233,26,32,2426,14,2254,0,55,0,38,65,2413,2239,174,10,6.8,2426,2344,82,29
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,484,176,22,9,34,0,6,0,492,271,203,0,18,0,0,0,0,0,0,6.2,63.6,492,439,53,-
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",1246,4.8,1.7,16.5,14.6,11,16.2,14.3,12.4,4.7,3.8,51518,69497,3351,1066,77,165,291,89,0,0,5552,3261,0,0,532,0,1722,37,5552,1819,3733,30.6,24.6,5552,909,4643,38.4
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",398,2.3,1,6.3,4.3,11.8,19.1,8.5,31.4,7.5,7.8,91750,98021,935,246,42,44,210,53,29,0,1427,12,1322,0,54,0,22,17,1422,1103,319,7.4,5.9,1427,1340,87,30.8
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",476,6.5,0,4.6,13.9,6.5,13.4,14.5,31.3,6.9,2.3,93125,88938,1267,197,147,112,198,101,5,0,1796,32,1366,0,143,9,165,81,1796,1680,116,9.4,4.2,1796,1657,139,50.0+
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",767,7.4,8.3,8.5,8.1,14.5,21,17.2,9.1,3.5,2.3,58523,67051,2263,762,96,184,293,63,7,0,3249,1759,357,12,122,0,957,42,2709,562,2147,15.4,19.5,3249,1037,2212,39.5
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",2214,9.2,2.3,10.9,19.4,20.2,9.2,18.1,7.3,1.1,2.3,40950,65979,4698,1067,156,493,863,173,33,0,6537,3133,1066,87,1266,0,724,261,6537,1969,4568,19,17.2,6537,2483,4054,42
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",1154,8.6,8.5,13.4,16.1,8.7,23,7.2,11.3,1.7,1.6,42833,55877,2753,783,11,236,159,61,0,23,4281,2686,79,0,669,0,750,97,4281,1428,2853,26.1,27.8,4281,994,3287,50.0+
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",1102,8.6,1.9,8.7,2.1,21,22.5,14.2,11.5,6.3,3.3,60400,72429,2547,592,344,34,344,78,9,17,3916,56,3103,0,135,0,470,152,3916,2316,1600,19.4,15.7,3916,3421,495,33.9
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",1240,20.9,15.6,10.6,9.6,10.6,14.8,9.4,8,0,0.6,28686,40743,2457,745,41,126,235,104,0,0,3613,1372,309,127,858,0,829,118,3613,937,2676,17.3,33.7,3613,1360,2253,37.3
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",1282,10.6,5.9,9.7,5.1,15.1,22.6,9.4,15.8,4.8,0.8,54286,64307,3253,798,76,257,554,164,87,0,4491,1322,449,8,1810,0,846,56,4482,1895,2587,24.1,17.8,4491,2466,2025,30.6
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",980,10.9,9,10.2,8,22.2,15.8,13.7,3.6,2.9,3.8,44388,55718,2267,338,220,146,252,150,26,29,3308,453,748,67,593,0,1275,172,3216,1344,1872,22.7,20.4,3308,2012,1296,33
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",1221,6.8,12.8,12,14.4,11.1,16.2,8.4,16.4,1.2,0.7,41488,54867,2573,775,194,97,453,156,24,0,3817,808,814,38,820,9,1313,15,3804,464,3340,16.7,16,3817,1741,2076,32.2
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",1346,17.7,4.5,9.5,5.8,31.1,17.4,9.4,3.9,0.7,0,40467,42287,3106,724,223,205,570,214,22,8,4706,445,1115,53,1916,67,910,200,4162,688,3474,13.3,36,4706,3348,1358,39.3
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",730,1.1,1.6,17,8.4,15.9,24,5.2,18.9,6,1.9,57500,76389,1735,264,79,60,343,256,72,8,2923,310,206,17,1481,0,608,301,2923,1201,1722,14.3,26.3,2923,2158,765,33.8
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",562,2,0.7,6.4,9.1,9.3,21.9,13,20.6,9.6,7.5,80000,113937,1503,414,110,174,281,136,24,4,2271,569,253,0,1059,0,262,128,2271,1452,819,14,8.8,2271,1663,608,25.6
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",154,0,13,16.2,2.6,9.1,29.9,10.4,5.8,7.8,5.2,58750,69923,738,182,15,56,146,44,11,20,989,314,234,24,365,0,0,52,603,219,384,6.1,15.6,989,896,93,39.5
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",1454,6.7,1.9,12.9,12.8,18.3,9.6,12.9,16.3,0.8,8,47907,77443,3118,443,136,224,602,414,68,81,4708,384,702,39,2914,0,490,179,4671,2079,2592,12.1,13.8,4708,4135,573,46.6
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",4661,7.4,3.9,6.5,13.2,21,20.1,12.7,12.5,1.7,1,48625,57423,9375,2367,423,824,1700,543,157,30,15051,3911,7502,0,2020,0,1319,299,15041,0,15041,8.8,14.4,15051,10993,4058,32.9
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",341,6.7,3.2,7.9,10.6,5.3,16.4,16.7,14.7,11.7,6.7,74861,88019,1035,174,24,81,225,135,43,0,1497,60,56,0,1202,0,152,27,1489,972,517,6.8,16.1,1497,1389,108,41.4
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",951,4.9,5.9,7.3,8.2,13.7,17.9,10.8,14.3,11.6,5.5,65273,89176,2592,661,40,220,720,173,18,41,3462,246,0,0,2679,0,537,0,3462,1909,1553,16.7,16.3,3462,2731,731,44.6
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",700,5,2,8.4,16,8.7,18.4,7.9,12.6,11.7,9.3,60556,92248,1669,181,63,127,587,232,93,40,2299,345,288,0,1494,0,107,65,2299,988,1311,8,8.6,2299,2117,182,38.2
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",1000,1.6,5.6,11.2,5.1,16,19.9,20.9,12.1,3.1,4.5,60735,71164,2564,588,58,141,387,126,35,34,3700,751,71,24,1882,0,836,136,3691,1364,2327,16.8,19.2,3700,2026,1674,32.2
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",1846,5.4,9.3,20.4,14.4,15.1,16.8,8.5,6.9,2.7,0.5,35391,48085,4015,614,162,392,753,362,69,0,6197,715,931,100,2910,0,1240,301,6197,893,5304,14.1,25,6197,4153,2044,43.7
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",705,8.2,7.5,11.5,5.5,11.9,26.8,15.9,8.4,2.8,1.4,54688,59737,1924,522,49,91,267,45,0,6,2801,671,42,8,1182,0,797,101,2792,869,1923,24.9,19.3,2801,1510,1291,38.3
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",2041,6.3,3.8,12,11,18.6,21.7,10.8,8.7,7,0,49088,58232,5173,1162,329,350,1169,150,15,13,8189,1239,999,7,3319,0,2213,412,7702,1270,6432,15,13.3,8189,5309,2880,39
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",1074,5.6,3.6,11.9,17,21.4,15.7,4.7,7.6,6.7,5.6,44110,65838,2796,820,41,67,380,92,0,0,4362,1608,66,0,1609,0,862,217,4362,1768,2594,20.1,22.7,4362,1912,2450,49
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",435,2.5,7.6,7.8,6.7,16.6,8,11.3,20.5,5.3,13.8,76458,100820,943,196,18,73,238,95,108,36,1725,464,526,0,352,0,252,131,1330,713,617,8.5,9.6,1725,1163,562,40
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",823,14.1,2.6,17.3,15.3,12.8,13.4,9.5,9.1,4.6,1.5,38313,52361,2253,701,24,30,364,110,25,0,3329,1264,9,0,861,0,1142,53,3329,996,2333,27.8,22.8,3329,977,2352,46.3
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",1384,1.2,0.6,9.7,14.3,18.1,25,10.3,8.7,4.4,7.8,52788,85283,2606,329,50,274,552,395,176,94,3786,538,984,0,1837,0,343,84,3706,1062,2644,7,22,3786,3167,619,39
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",1900,10.8,3.2,19,23.5,13.1,12.4,14.4,2.9,0,0.7,32140,43624,4150,1298,134,213,509,100,0,0,6400,2723,126,39,2012,0,1408,92,6395,1063,5332,20,28.8,6400,2255,4145,45.8
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",970,7.6,7.9,7.6,8.6,18.5,21.8,8,12.3,5.5,2.3,49861,66044,2389,559,111,119,557,120,20,0,3162,312,302,23,1827,0,389,309,3162,1462,1700,13.8,12.8,3162,2855,307,37.9
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",2629,9.5,5.4,18.6,6.2,19.6,19.4,8.4,7.5,3.3,2,43622,56573,5571,1653,298,242,914,131,26,25,7804,1893,327,93,2090,0,2836,565,7804,1113,6691,20.1,23.7,7804,3231,4573,36.5
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",875,3.8,8.1,7.4,8.3,13.4,24.1,11.5,14.7,3.7,4.9,61932,76907,2443,613,232,161,428,101,26,13,3488,185,464,74,1855,0,760,150,3477,2295,1182,13.9,12.4,3488,2977,511,37.4
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",1320,10.3,3,13.3,12.8,11.5,25.7,7.3,11.9,2.4,1.8,47358,56619,3325,1166,76,105,578,225,20,0,4463,801,26,53,3099,0,484,0,4463,975,3488,16.8,19.9,4463,3327,1136,40.3
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",1338,6.3,3.7,8.9,9.5,15,21.4,6.1,13.3,4.3,11.6,61280,88260,2886,605,81,132,776,350,72,66,3811,1125,897,0,1387,0,299,103,3404,1812,1592,6.5,14.1,3811,3287,524,40.6
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",1604,4.5,8.9,10.1,10.9,7,25.6,6.9,19,4.1,3.2,54911,69792,3358,551,44,212,854,305,88,58,4249,808,66,14,2833,0,514,14,4249,1546,2703,10.8,14,4249,3476,773,32.5
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",1350,11,6.9,6.4,12.4,12.7,16.7,8.3,17.9,2.1,5.6,50926,72013,3018,641,67,305,780,211,41,20,3982,789,32,58,2334,0,601,168,3964,1207,2757,19.2,15.5,3982,2766,1216,35.2
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",456,1.3,1.5,2.9,7.5,11.2,17.3,6.8,16.4,17.3,17.8,102857,134762,1081,131,32,59,345,150,67,36,1594,573,347,0,581,0,93,0,1581,1262,319,4.1,1.9,1594,1411,183,50.0+
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",2186,1.7,3.9,12.7,3.7,13.7,19.2,17.8,12.3,11,4.1,71333,81396,4368,610,363,352,1288,444,44,36,5450,1172,1382,6,1421,0,1044,425,5440,4147,1293,9.7,3.8,5450,4265,1185,25
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",1618,8,9.2,11.1,6.9,16.3,13.5,12.2,13.5,4.8,4.6,49129,67378,3822,1025,43,214,766,292,30,62,5340,1070,85,0,3972,0,137,76,5329,2657,2672,11.5,22.3,5340,4683,657,33.9
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",636,0.9,4.6,6.9,10.4,16.5,17.3,8.2,19.2,1.7,14.3,63688,103373,1959,442,122,118,285,159,7,17,2730,227,348,260,1086,0,694,115,2723,2098,625,7.4,7,2730,2289,441,48.8
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",2092,7,1.8,21.5,19.6,13.7,15.2,9.7,3.9,3.1,4.5,35063,61112,4859,1675,168,258,1057,120,15,0,6384,1527,387,0,3410,0,967,93,6236,1158,5078,11.5,15.1,6384,4638,1746,47.1
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",403,8.2,1.2,7.2,6.7,9.7,10.9,11.4,25.8,12.7,6.2,88295,95533,1060,190,71,134,271,75,23,23,1521,138,446,0,598,0,251,88,1436,1026,410,7.9,10.4,1521,1366,155,30.8
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",1217,0,4.5,9.6,15.8,13,20.8,10.6,11.6,9.1,5,56272,80724,3234,916,43,128,621,293,78,35,4290,988,23,36,2379,12,738,114,4290,1710,2580,19.4,15.6,4290,2894,1396,38.3
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",1520,6.6,2.4,5.3,6.3,9.7,20.1,14.1,17.3,10.3,7.8,70833,91352,3667,810,303,513,736,207,13,27,5265,326,1562,0,2214,0,1039,124,5265,4045,1220,7,6.8,5265,4540,725,34
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",1428,3.2,10.3,4.1,5.5,14.4,16.2,9,20.5,10.5,6.4,64737,86801,3621,898,43,248,842,353,95,44,4369,746,74,0,3092,0,438,19,4369,2322,2047,16.2,11.4,4369,3600,769,26.6
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",434,4.4,3.5,6.7,8.8,9.2,20.5,20.5,15,9.2,2.3,63750,85009,1193,412,11,108,238,23,29,5,1788,360,2,2,841,0,571,12,1783,916,867,14.7,10.6,1788,923,865,27.6
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",1775,3.7,2.4,8.1,9,12.7,25.4,16.2,13.2,7.2,2.1,61691,72442,3746,975,185,377,689,242,54,33,4976,586,2436,0,1458,0,228,268,4969,2469,2500,14,10.6,4976,4386,590,31.1
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",679,7.8,6.3,8.7,12.5,7.2,13.7,3.8,22.4,10.5,7.1,62708,89364,1517,329,33,97,363,87,6,11,2042,998,43,0,787,0,190,24,2042,1226,816,12.4,8.2,2042,1515,527,37.8
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",920,5.1,1.1,5.7,15.2,10.8,19.5,11.7,22,4.2,4.8,67500,82025,1994,659,83,155,262,114,10,29,2879,2000,87,0,293,0,388,111,2691,979,1712,13.2,10,2879,1646,1233,30.5
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",499,9.8,4.6,5.4,2.6,9.2,23.2,12.4,19.2,4.2,9.2,72550,84015,1023,391,75,120,187,64,19,0,1417,1177,5,12,94,0,122,7,1417,677,740,7.2,6.5,1417,979,438,26.4
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",877,1.7,2.2,5.5,4.9,9.7,18.1,25.2,17.7,10.1,4.9,83101,88918,2477,698,156,333,326,103,51,17,3296,437,788,0,785,95,845,346,3296,2627,669,12,6.2,3296,2446,850,42.4
